9.6594 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.12, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text="End press 't'", units='norm', win=Window(...), wrapWidth=1)
9.6595 	EXP 	window1: mouseVisible = False
9.6617 	EXP 	Created calibration_2Target = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0, draggable=False, fillColor=array([-1, -1, -1]), fillColorSpace='rgb', fillRGB=array([-1, -1, -1]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=2.0, name='calibration_2Target', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.3, 0.3]), units='norm', vertices=ndarray(...), win=Window(...), windingRule=None)
9.6619 	EXP 	window1: mouseVisible = False
9.6639 	EXP 	Created calibration_2TargetInner = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0, draggable=False, fillColor=array([-1.        ,  0.00392157, -1.        ]), fillColorSpace='rgb', fillRGB=array([-1.        ,  0.00392157, -1.        ]), interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineRGB=array([-1, -1, -1]), lineWidth=2.0, name='calibration_2TargetInner', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.14, 0.14]), units='norm', vertices=ndarray(...), win=Window(...), windingRule=None)
16.8304 	EXP 	waiting_trigger: autoDraw = True
16.8304 	EXP 	fix_desc: autoDraw = True
23.3836 	EXP 	Created sequence: random, trialTypes=1, nReps=1105, seed=None
23.3856 	EXP 	New trial (rep=0, index=0): None
23.3881 	DATA 	Keypress: s
23.3912 	EXP 	waiting_trigger: autoDraw = False
23.3912 	EXP 	fix_desc: autoDraw = False
23.3912 	EXP 	dot_2: borderColor = <psychopy.colors.Color: (0.0, 1.0, 0.0, 1.0)>
23.3912 	EXP 	dot_1: autoDraw = True
23.4913 	EXP 	dot_1: autoDraw = False
23.4913 	EXP 	dot_2: autoDraw = True
23.5911 	EXP 	dot_2: autoDraw = False
23.5911 	EXP 	dot_3: autoDraw = True
23.6912 	EXP 	dot_3: autoDraw = False
23.6912 	EXP 	dot_4: autoDraw = True
23.7913 	EXP 	dot_4: autoDraw = False
23.7913 	EXP 	dot_5: autoDraw = True
23.8912 	EXP 	dot_5: autoDraw = False
23.8912 	EXP 	dot_6: autoDraw = True
23.9912 	EXP 	dot_6: autoDraw = False
